Time,Traffic Route,Vehicle Type,Count
10:15,C2B,MCL,0
10:15,C2B,CAR,68
10:15,C2B,TAXI,2
10:15,C2B,LGV,2
10:15,C2B,OGV1,1
10:15,C2B,OGV2,0
10:15,C2B,CDB,0
10:15,C2B,BEB,0
10:15,C2B,OB,0
10:15,C2B,TOT,73
10:15,C2B,PCU,73.5
10:15,C2D,PCL,0
10:15,C2D,MCL,0
10:15,C2D,CAR,7
10:15,C2D,TAXI,0
10:15,C2D,LGV,0
10:15,C2D,OGV1,0
10:15,C2D,OGV2,0
10:15,C2D,CDB,0
10:15,C2D,BEB,0
10:15,C2D,OB,0
10:15,C2D,TOT,7
10:15,C2D,PCU,7
10:15,D2A,PCL,0
10:15,D2A,MCL,0
10:15,D2A,CAR,43
10:15,D2A,TAXI,3
10:15,D2A,LGV,12
10:15,D2A,OGV1,4
10:15,D2A,OGV2,2
10:15,D2A,CDB,0
10:15,D2A,BEB,0
10:15,D2A,OB,0
10:15,D2A,TOT,64
10:15,D2A,PCU,68.6
10:15,D2B,PCL,0
10:15,D2B,MCL,0
10:15,D2B,CAR,0
10:15,D2B,TAXI,0
10:15,D2B,LGV,0
10:15,D2B,OGV1,0
10:15,D2B,OGV2,0
10:15,D2B,CDB,0
10:15,D2B,BEB,0
10:15,D2B,OB,0
10:15,D2B,TOT,0
10:15,D2B,PCU,0
10:15,D2C,PCL,1
10:15,D2C,MCL,0
10:15,D2C,CAR,8
10:15,D2C,TAXI,1
10:15,D2C,LGV,1
10:15,D2C,OGV1,0
10:15,D2C,OGV2,0
10:15,D2C,CDB,0
10:15,D2C,BEB,0
10:15,D2C,OB,0
10:15,D2C,TOT,11
10:15,D2C,PCU,10.1
10:30,A2B,PCL,0
10:30,A2B,MCL,0
10:30,A2B,CAR,0
10:30,A2B,TAXI,0
10:30,A2B,LGV,0
10:30,A2B,OGV1,0
10:30,A2B,OGV2,0
10:30,A2B,CDB,0
10:30,A2B,BEB,0
10:30,A2B,OB,0
10:30,A2B,TOT,0
10:30,A2B,PCU,0
10:30,A2C,PCL,0
10:30,A2C,MCL,0
10:30,A2C,CAR,1
10:30,A2C,TAXI,0
10:30,A2C,LGV,0
10:30,A2C,OGV1,0
10:30,A2C,OGV2,0
10:30,A2C,CDB,0
10:30,A2C,BEB,0
10:30,A2C,OB,0
10:30,A2C,TOT,1
10:30,A2C,PCU,1
10:30,A2D,PCL,0
10:30,A2D,MCL,0
10:30,A2D,CAR,3
10:30,A2D,TAXI,1
10:30,A2D,LGV,0
10:30,A2D,OGV1,0
10:30,A2D,OGV2,0
10:30,A2D,CDB,0
10:30,A2D,BEB,0
10:30,A2D,OB,0
10:30,A2D,TOT,4
10:30,A2D,PCU,4
10:30,B2A,PCL,0
10:30,B2A,MCL,0
10:30,B2A,CAR,1
10:30,B2A,TAXI,0
10:30,B2A,LGV,2
10:30,B2A,OGV1,0
10:30,B2A,OGV2,0
10:30,B2A,CDB,0
10:30,B2A,BEB,0
10:30,B2A,OB,0
10:30,B2A,TOT,3
10:30,B2A,PCU,3
10:30,B2C,PCL,0
10:30,B2C,MCL,0
10:30,B2C,CAR,0
10:30,B2C,TAXI,1
10:30,B2C,LGV,0
10:30,B2C,OGV1,0
10:30,B2C,OGV2,0
10:30,B2C,CDB,0
10:30,B2C,BEB,0
10:30,B2C,OB,0
10:30,B2C,TOT,1
10:30,B2C,PCU,1
10:30,B2D,PCL,0
10:30,B2D,MCL,0
10:30,B2D,CAR,0
10:30,B2D,TAXI,0
10:30,B2D,LGV,0
10:30,B2D,OGV1,0
10:30,B2D,OGV2,0
10:30,B2D,CDB,0
10:30,B2D,BEB,0
10:30,B2D,OB,0
10:30,B2D,TOT,0
10:30,B2D,PCU,0
10:30,C2A,PCL,0
10:30,C2A,MCL,0
10:30,C2A,CAR,21
10:30,C2A,TAXI,1
10:30,C2A,LGV,5
10:30,C2A,OGV1,0
10:30,C2A,OGV2,0
10:30,C2A,CDB,0
10:30,C2A,BEB,0
10:30,C2A,OB,0
10:30,C2A,TOT,27
10:30,C2A,PCU,27
10:30,C2B,PCL,1
10:30,C2B,MCL,0
10:30,C2B,CAR,73
10:30,C2B,TAXI,1
10:30,C2B,LGV,14
10:30,C2B,OGV1,1
10:30,C2B,OGV2,1
10:30,C2B,CDB,0
10:30,C2B,BEB,0
10:30,C2B,OB,1
10:30,C2B,TOT,92
10:30,C2B,PCU,93.9
10:30,C2D,PCL,0
10:30,C2D,MCL,0
10:30,C2D,CAR,3
10:30,C2D,TAXI,0
10:30,C2D,LGV,1
10:30,C2D,OGV1,0
10:30,C2D,OGV2,0
10:30,C2D,CDB,0
10:30,C2D,BEB,0
10:30,C2D,OB,0
10:30,C2D,TOT,4
10:30,C2D,PCU,4
10:30,D2A,PCL,0
10:30,D2A,MCL,0
10:30,D2A,CAR,43
10:30,D2A,TAXI,2
10:30,D2A,LGV,9
10:30,D2A,OGV1,2
10:30,D2A,OGV2,2
10:30,D2A,CDB,0
10:30,D2A,BEB,0
10:30,D2A,OB,0
10:30,D2A,TOT,58
10:30,D2A,PCU,61.6
10:30,D2B,PCL,0
10:30,D2B,MCL,0
10:30,D2B,CAR,0
10:30,D2B,TAXI,0
10:30,D2B,LGV,0
10:30,D2B,OGV1,0
10:30,D2B,OGV2,0
10:30,D2B,CDB,0
10:30,D2B,BEB,0
10:30,D2B,OB,0
10:30,D2B,TOT,0
10:30,D2B,PCU,0
10:30,D2C,PCL,1
10:30,D2C,MCL,0
10:30,D2C,CAR,18
10:30,D2C,TAXI,0
10:30,D2C,LGV,0
10:30,D2C,OGV1,0
10:30,D2C,OGV2,0
10:30,D2C,CDB,0
10:30,D2C,BEB,0
10:30,D2C,OB,0
10:30,D2C,TOT,19
10:30,D2C,PCU,18.1
10:45,A2B,PCL,0
10:45,A2B,MCL,0
10:45,A2B,CAR,0
10:45,A2B,TAXI,0
10:45,A2B,LGV,0
10:45,A2B,OGV1,0
10:45,A2B,OGV2,0
10:45,A2B,CDB,0
10:45,A2B,BEB,0
10:45,A2B,OB,0
10:45,A2B,TOT,0
10:45,A2B,PCU,0
10:45,A2C,PCL,0
10:45,A2C,MCL,0
10:45,A2C,CAR,0
10:45,A2C,TAXI,0
10:45,A2C,LGV,0
10:45,A2C,OGV1,0
10:45,A2C,OGV2,0
10:45,A2C,CDB,0
10:45,A2C,BEB,0
10:45,A2C,OB,0
10:45,A2C,TOT,0
10:45,A2C,PCU,0
10:45,A2D,PCL,1
10:45,A2D,MCL,0
10:45,A2D,CAR,0
10:45,A2D,TAXI,0
10:45,A2D,LGV,2
10:45,A2D,OGV1,0
10:45,A2D,OGV2,0
10:45,A2D,CDB,0
10:45,A2D,BEB,0
10:45,A2D,OB,0
10:45,A2D,TOT,3
10:45,A2D,PCU,2.1
10:45,B2A,PCL,1
10:45,B2A,MCL,0
10:45,B2A,CAR,1
10:45,B2A,TAXI,0
10:45,B2A,LGV,1
10:45,B2A,OGV1,0
10:45,B2A,OGV2,0
10:45,B2A,CDB,0
10:45,B2A,BEB,0
10:45,B2A,OB,0
10:45,B2A,TOT,3
10:45,B2A,PCU,2.1
10:45,B2C,PCL,0
10:45,B2C,MCL,0
10:45,B2C,CAR,2
10:45,B2C,TAXI,0
10:45,B2C,LGV,1
10:45,B2C,OGV1,0
10:45,B2C,OGV2,0
10:45,B2C,CDB,0
10:45,B2C,BEB,0
10:45,B2C,OB,0
10:45,B2C,TOT,3
10:45,B2C,PCU,3
10:45,B2D,PCL,0
10:45,B2D,MCL,0
10:45,B2D,CAR,0
10:45,B2D,TAXI,0
10:45,B2D,LGV,0
10:45,B2D,OGV1,0
10:45,B2D,OGV2,0
10:45,B2D,CDB,0
10:45,B2D,BEB,0
10:45,B2D,OB,0
10:45,B2D,TOT,0
10:45,B2D,PCU,0
10:45,C2A,PCL,0
10:45,C2A,MCL,0
10:45,C2A,CAR,21
10:45,C2A,TAXI,1
10:45,C2A,LGV,2
10:45,C2A,OGV1,0
10:45,C2A,OGV2,0
10:45,C2A,CDB,0
10:45,C2A,BEB,0
10:45,C2A,OB,0
10:45,C2A,TOT,24
10:45,C2A,PCU,24
10:45,C2B,PCL,3
10:45,C2B,MCL,0
10:45,C2B,CAR,94
10:45,C2B,TAXI,1
10:45,C2B,LGV,8
10:45,C2B,OGV1,3
10:45,C2B,OGV2,0
10:45,C2B,CDB,0
10:45,C2B,BEB,0
10:45,C2B,OB,0
10:45,C2B,TOT,109
10:45,C2B,PCU,107.8
10:45,C2D,PCL,1
10:45,C2D,MCL,0
10:45,C2D,CAR,6
10:45,C2D,TAXI,0
10:45,C2D,LGV,1
10:45,C2D,OGV1,0
10:45,C2D,OGV2,0
10:45,C2D,CDB,0
10:45,C2D,BEB,0
10:45,C2D,OB,0
10:45,C2D,TOT,8
10:45,C2D,PCU,7.1
10:45,D2A,PCL,0
10:45,D2A,MCL,0
10:45,D2A,CAR,38
10:45,D2A,TAXI,2
10:45,D2A,LGV,10
10:45,D2A,OGV1,3
10:45,D2A,OGV2,0
10:45,D2A,CDB,0
10:45,D2A,BEB,0
10:45,D2A,OB,0
10:45,D2A,TOT,53
10:45,D2A,PCU,54.5
10:45,D2B,PCL,0
10:45,D2B,MCL,0
10:45,D2B,CAR,0
10:45,D2B,TAXI,0
10:45,D2B,LGV,0
10:45,D2B,OGV1,0
10:45,D2B,OGV2,0
10:45,D2B,CDB,0
10:45,D2B,BEB,0
10:45,D2B,OB,0
10:45,D2B,TOT,0
10:45,D2B,PCU,0
10:45,D2C,PCL,1
10:45,D2C,MCL,0
10:45,D2C,CAR,12
10:45,D2C,TAXI,0
10:45,D2C,LGV,0
10:45,D2C,OGV1,0
10:45,D2C,OGV2,0
10:45,D2C,CDB,0
10:45,D2C,BEB,1
10:45,D2C,OB,0
10:45,D2C,TOT,14
10:45,D2C,PCU,14.1
11:00,A2B,PCL,0
11:00,A2B,MCL,0
11:00,A2B,CAR,0
11:00,A2B,TAXI,0
11:00,A2B,LGV,0
11:00,A2B,OGV1,0
11:00,A2B,OGV2,0
11:00,A2B,CDB,0
11:00,A2B,BEB,0
11:00,A2B,OB,0
11:00,A2B,TOT,0
11:00,A2B,PCU,0
11:00,A2C,PCL,0
11:00,A2C,MCL,0
11:00,A2C,CAR,3
11:00,A2C,TAXI,0
11:00,A2C,LGV,1
11:00,A2C,OGV1,0
11:00,A2C,OGV2,0
11:00,A2C,CDB,0
11:00,A2C,BEB,0
11:00,A2C,OB,0
11:00,A2C,TOT,4
11:00,A2C,PCU,4
11:00,A2D,PCL,0
11:00,A2D,MCL,0
11:00,A2D,CAR,5
11:00,A2D,TAXI,0
11:00,A2D,LGV,0
11:00,A2D,OGV1,0
11:00,A2D,OGV2,0
11:00,A2D,CDB,0
11:00,A2D,BEB,0
11:00,A2D,OB,0
11:00,A2D,TOT,5
11:00,A2D,PCU,5
11:00,B2A,PCL,0
11:00,B2A,MCL,0
11:00,B2A,CAR,4
11:00,B2A,TAXI,0
11:00,B2A,LGV,1
11:00,B2A,OGV1,0
11:00,B2A,OGV2,0
11:00,B2A,CDB,0
11:00,B2A,BEB,0
11:00,B2A,OB,0
11:00,B2A,TOT,5
11:00,B2A,PCU,5
11:00,B2C,PCL,0
11:00,B2C,MCL,0
11:00,B2C,CAR,1
11:00,B2C,TAXI,0
11:00,B2C,LGV,0
11:00,B2C,OGV1,0
11:00,B2C,OGV2,0
11:00,B2C,CDB,0
11:00,B2C,BEB,0
11:00,B2C,OB,0
11:00,B2C,TOT,1
11:00,B2C,PCU,1
11:00,B2D,PCL,0
11:00,B2D,MCL,0
11:00,B2D,CAR,0
11:00,B2D,TAXI,0
11:00,B2D,LGV,0
11:00,B2D,OGV1,0
11:00,B2D,OGV2,0
11:00,B2D,CDB,0
11:00,B2D,BEB,0
11:00,B2D,OB,0
11:00,B2D,TOT,0
11:00,B2D,PCU,0
11:00,C2A,PCL,0
11:00,C2A,MCL,0
11:00,C2A,CAR,17
11:00,C2A,TAXI,0
11:00,C2A,LGV,2
11:00,C2A,OGV1,1
11:00,C2A,OGV2,0
11:00,C2A,CDB,0
11:00,C2A,BEB,0
11:00,C2A,OB,0
11:00,C2A,TOT,20
11:00,C2A,PCU,20.5
11:00,C2B,PCL,0
11:00,C2B,MCL,0
11:00,C2B,CAR,74
11:00,C2B,TAXI,2
11:00,C2B,LGV,10
11:00,C2B,OGV1,6
11:00,C2B,OGV2,2
11:00,C2B,CDB,0
11:00,C2B,BEB,1
11:00,C2B,OB,0
11:00,C2B,TOT,95
11:00,C2B,PCU,101.6
11:00,C2D,PCL,1
11:00,C2D,MCL,0
11:00,C2D,CAR,2
11:00,C2D,TAXI,0
11:00,C2D,LGV,0
11:00,C2D,OGV1,0
11:00,C2D,OGV2,0
11:00,C2D,CDB,0
11:00,C2D,BEB,0
11:00,C2D,OB,0
11:00,C2D,TOT,3
11:00,C2D,PCU,2.1
11:00,D2A,PCL,0
11:00,D2A,MCL,0
11:00,D2A,CAR,47
11:00,D2A,TAXI,0
11:00,D2A,LGV,10
11:00,D2A,OGV1,2
11:00,D2A,OGV2,2
11:00,D2A,CDB,0
11:00,D2A,BEB,0
11:00,D2A,OB,0
11:00,D2A,TOT,61
11:00,D2A,PCU,64.6
11:00,D2B,PCL,0
11:00,D2B,MCL,0
11:00,D2B,CAR,0
11:00,D2B,TAXI,0
11:00,D2B,LGV,0
11:00,D2B,OGV1,0
11:00,D2B,OGV2,0
11:00,D2B,CDB,0
11:00,D2B,BEB,0
11:00,D2B,OB,0
11:00,D2B,TOT,0
11:00,D2B,PCU,0
11:00,D2C,PCL,1
11:00,D2C,MCL,0
11:00,D2C,CAR,8
11:00,D2C,TAXI,0
11:00,D2C,LGV,2
11:00,D2C,OGV1,0
11:00,D2C,OGV2,0
11:00,D2C,CDB,0
11:00,D2C,BEB,0
11:00,D2C,OB,0
11:00,D2C,TOT,11
11:00,D2C,PCU,10.1
11:15,A2B,PCL,0
11:15,A2B,MCL,0
11:15,A2B,CAR,0
11:15,A2B,TAXI,0
11:15,A2B,LGV,0
11:15,A2B,OGV1,0
11:15,A2B,OGV2,0
11:15,A2B,CDB,0
11:15,A2B,BEB,0
11:15,A2B,OB,0
11:15,A2B,TOT,0
11:15,A2B,PCU,0
11:15,A2C,PCL,0
11:15,A2C,MCL,0
11:15,A2C,CAR,0
11:15,A2C,TAXI,0
11:15,A2C,LGV,0
11:15,A2C,OGV1,0
11:15,A2C,OGV2,0
11:15,A2C,CDB,0
11:15,A2C,BEB,0
11:15,A2C,OB,0
11:15,A2C,TOT,0
11:15,A2C,PCU,0
11:15,A2D,PCL,0
11:15,A2D,MCL,0
11:15,A2D,CAR,1
11:15,A2D,TAXI,1
11:15,A2D,LGV,0
11:15,A2D,OGV1,0
11:15,A2D,OGV2,0
11:15,A2D,CDB,0
11:15,A2D,BEB,0
11:15,A2D,OB,0
11:15,A2D,TOT,2
11:15,A2D,PCU,2
11:15,B2A,PCL,0
11:15,B2A,MCL,0
11:15,B2A,CAR,3
11:15,B2A,TAXI,0
11:15,B2A,LGV,1
11:15,B2A,OGV1,0
11:15,B2A,OGV2,0
11:15,B2A,CDB,0
11:15,B2A,BEB,0
11:15,B2A,OB,0
11:15,B2A,TOT,4
11:15,B2A,PCU,4
11:15,B2C,PCL,0
11:15,B2C,MCL,0
11:15,B2C,CAR,2
11:15,B2C,TAXI,0
11:15,B2C,LGV,0
11:15,B2C,OGV1,0
11:15,B2C,OGV2,0
11:15,B2C,CDB,0
11:15,B2C,BEB,0
11:15,B2C,OB,0
11:15,B2C,TOT,2
11:15,B2C,PCU,2
11:15,B2D,PCL,0
11:15,B2D,MCL,0
11:15,B2D,CAR,0
11:15,B2D,TAXI,0
11:15,B2D,LGV,0
11:15,B2D,OGV1,0
11:15,B2D,OGV2,0
11:15,B2D,CDB,0
11:15,B2D,BEB,0
11:15,B2D,OB,0
11:15,B2D,TOT,0
11:15,B2D,PCU,0
11:15,C2A,PCL,0
11:15,C2A,MCL,0
11:15,C2A,CAR,20
11:15,C2A,TAXI,0
11:15,C2A,LGV,2
11:15,C2A,OGV1,1
11:15,C2A,OGV2,0
11:15,C2A,CDB,0
11:15,C2A,BEB,0
11:15,C2A,OB,0
11:15,C2A,TOT,23
11:15,C2A,PCU,23.5
11:15,C2B,PCL,0
11:15,C2B,MCL,0
11:15,C2B,CAR,58
11:15,C2B,TAXI,0
11:15,C2B,LGV,16
11:15,C2B,OGV1,1
11:15,C2B,OGV2,2
11:15,C2B,CDB,0
11:15,C2B,BEB,0
11:15,C2B,OB,0
11:15,C2B,TOT,77
11:15,C2B,PCU,80.1
11:15,C2D,PCL,1
11:15,C2D,MCL,0
11:15,C2D,CAR,3
11:15,C2D,TAXI,1
11:15,C2D,LGV,1
11:15,C2D,OGV1,0
11:15,C2D,OGV2,0
11:15,C2D,CDB,0
11:15,C2D,BEB,0
11:15,C2D,OB,0
11:15,C2D,TOT,6
11:15,C2D,PCU,5.1
11:15,D2A,PCL,0
11:15,D2A,MCL,0
11:15,D2A,CAR,35
11:15,D2A,TAXI,3
11:15,D2A,LGV,7
11:15,D2A,OGV1,4
11:15,D2A,OGV2,1
11:15,D2A,CDB,0
11:15,D2A,BEB,0
11:15,D2A,OB,0
11:15,D2A,TOT,50
11:15,D2A,PCU,53.3
11:15,D2B,PCL,0
11:15,D2B,MCL,0
11:15,D2B,CAR,0
11:15,D2B,TAXI,0
11:15,D2B,LGV,0
11:15,D2B,OGV1,0
11:15,D2B,OGV2,0
11:15,D2B,CDB,0
11:15,D2B,BEB,0
11:15,D2B,OB,0
11:15,D2B,TOT,0
11:15,D2B,PCU,0
11:15,D2C,PCL,0
11:15,D2C,MCL,0
11:15,D2C,CAR,6
11:15,D2C,TAXI,0
11:15,D2C,LGV,1
11:15,D2C,OGV1,0
11:15,D2C,OGV2,0
11:15,D2C,CDB,0
11:15,D2C,BEB,0
11:15,D2C,OB,0
11:15,D2C,TOT,7
11:15,D2C,PCU,7
11:30,A2B,PCL,0
11:30,A2B,MCL,0
11:30,A2B,CAR,0
11:30,A2B,TAXI,0
11:30,A2B,LGV,0
11:30,A2B,OGV1,0
11:30,A2B,OGV2,0
11:30,A2B,CDB,0
11:30,A2B,BEB,0
11:30,A2B,OB,0
11:30,A2B,TOT,0
11:30,A2B,PCU,0
11:30,A2C,PCL,0
11:30,A2C,MCL,0
11:30,A2C,CAR,0
11:30,A2C,TAXI,0
11:30,A2C,LGV,0
11:30,A2C,OGV1,0
11:30,A2C,OGV2,0
11:30,A2C,CDB,0
11:30,A2C,BEB,0
11:30,A2C,OB,0
11:30,A2C,TOT,0
11:30,A2C,PCU,0
11:30,A2D,PCL,0
11:30,A2D,MCL,0
11:30,A2D,CAR,3
11:30,A2D,TAXI,0
11:30,A2D,LGV,0
11:30,A2D,OGV1,0
11:30,A2D,OGV2,0
11:30,A2D,CDB,0
11:30,A2D,BEB,0
11:30,A2D,OB,0
11:30,A2D,TOT,3
11:30,A2D,PCU,3
11:30,B2A,PCL,0
11:30,B2A,MCL,0
11:30,B2A,CAR,3
11:30,B2A,TAXI,0
11:30,B2A,LGV,1
11:30,B2A,OGV1,0
11:30,B2A,OGV2,0
11:30,B2A,CDB,0
11:30,B2A,BEB,0
11:30,B2A,OB,0
11:30,B2A,TOT,4
11:30,B2A,PCU,4
11:30,B2C,PCL,0
11:30,B2C,MCL,0
11:30,B2C,CAR,0
11:30,B2C,TAXI,0
11:30,B2C,LGV,0
11:30,B2C,OGV1,0
11:30,B2C,OGV2,0
11:30,B2C,CDB,0
11:30,B2C,BEB,0
11:30,B2C,OB,0
11:30,B2C,TOT,0
11:30,B2C,PCU,0
11:30,B2D,PCL,0
11:30,B2D,MCL,0
11:30,B2D,CAR,0
11:30,B2D,TAXI,0
11:30,B2D,LGV,0
11:30,B2D,OGV1,0
11:30,B2D,OGV2,0
11:30,B2D,CDB,0
11:30,B2D,BEB,0
11:30,B2D,OB,0
11:30,B2D,TOT,0
11:30,B2D,PCU,0
11:30,C2A,PCL,0
11:30,C2A,MCL,0
11:30,C2A,CAR,14
11:30,C2A,TAXI,0
11:30,C2A,LGV,3
11:30,C2A,OGV1,0
11:30,C2A,OGV2,0
11:30,C2A,CDB,0
11:30,C2A,BEB,0
11:30,C2A,OB,0
11:30,C2A,TOT,17
11:30,C2A,PCU,17
11:30,C2B,PCL,0
11:30,C2B,MCL,0
11:30,C2B,CAR,59
11:30,C2B,TAXI,3
11:30,C2B,LGV,15
11:30,C2B,OGV1,3
11:30,C2B,OGV2,4
11:30,C2B,CDB,0
11:30,C2B,BEB,0
11:30,C2B,OB,1
11:30,C2B,TOT,85
11:30,C2B,PCU,92.7
11:30,C2D,PCL,0
11:30,C2D,MCL,0
11:30,C2D,CAR,3
11:30,C2D,TAXI,0
11:30,C2D,LGV,0
11:30,C2D,OGV1,0
11:30,C2D,OGV2,0
11:30,C2D,CDB,0
11:30,C2D,BEB,0
11:30,C2D,OB,0
11:30,C2D,TOT,3
11:30,C2D,PCU,3
11:30,D2A,PCL,0
11:30,D2A,MCL,0
11:30,D2A,CAR,38
11:30,D2A,TAXI,1
11:30,D2A,LGV,5
11:30,D2A,OGV1,3
11:30,D2A,OGV2,2
11:30,D2A,CDB,0
11:30,D2A,BEB,0
11:30,D2A,OB,0
11:30,D2A,TOT,49
11:30,D2A,PCU,53.1
11:30,D2B,PCL,0
11:30,D2B,MCL,0
11:30,D2B,CAR,0
11:30,D2B,TAXI,0
11:30,D2B,LGV,0
11:30,D2B,OGV1,0
11:30,D2B,OGV2,0
11:30,D2B,CDB,0
11:30,D2B,BEB,0
11:30,D2B,OB,0
11:30,D2B,TOT,0
11:30,D2B,PCU,0
11:30,D2C,PCL,0
11:30,D2C,MCL,0
11:30,D2C,CAR,4
11:30,D2C,TAXI,0
11:30,D2C,LGV,0
11:30,D2C,OGV1,1
11:30,D2C,OGV2,0
11:30,D2C,CDB,0
11:30,D2C,BEB,0
11:30,D2C,OB,0
11:30,D2C,TOT,5
11:30,D2C,PCU,5.5
11:45,A2B,PCL,0
11:45,A2B,MCL,0
11:45,A2B,CAR,0
11:45,A2B,TAXI,0
11:45,A2B,LGV,0
11:45,A2B,OGV1,0
11:45,A2B,OGV2,0
11:45,A2B,CDB,0
11:45,A2B,BEB,0
11:45,A2B,OB,0
11:45,A2B,TOT,0
11:45,A2B,PCU,0
11:45,A2C,PCL,0
11:45,A2C,MCL,0
11:45,A2C,CAR,1
11:45,A2C,TAXI,0
11:45,A2C,LGV,0
11:45,A2C,OGV1,0
11:45,A2C,OGV2,0
11:45,A2C,CDB,0
11:45,A2C,BEB,0
11:45,A2C,OB,0
11:45,A2C,TOT,1
11:45,A2C,PCU,1
11:45,A2D,PCL,0
11:45,A2D,MCL,0
11:45,A2D,CAR,6
11:45,A2D,TAXI,1
11:45,A2D,LGV,1
11:45,A2D,OGV1,0
11:45,A2D,OGV2,0
11:45,A2D,CDB,0
11:45,A2D,BEB,0
11:45,A2D,OB,0
11:45,A2D,TOT,8
11:45,A2D,PCU,8
11:45,B2A,PCL,0
11:45,B2A,MCL,0
11:45,B2A,CAR,3
11:45,B2A,TAXI,0
11:45,B2A,LGV,1
11:45,B2A,OGV1,0
11:45,B2A,OGV2,0
11:45,B2A,CDB,0
11:45,B2A,BEB,0
11:45,B2A,OB,0
11:45,B2A,TOT,4
11:45,B2A,PCU,4
11:45,B2C,PCL,0
11:45,B2C,MCL,0
11:45,B2C,CAR,0
11:45,B2C,TAXI,0
11:45,B2C,LGV,0
11:45,B2C,OGV1,0
11:45,B2C,OGV2,0
11:45,B2C,CDB,0
11:45,B2C,BEB,0
11:45,B2C,OB,0
11:45,B2C,TOT,0
11:45,B2C,PCU,0
11:45,B2D,PCL,0
11:45,B2D,MCL,0
11:45,B2D,CAR,0
11:45,B2D,TAXI,0
11:45,B2D,LGV,0
11:45,B2D,OGV1,0
11:45,B2D,OGV2,0
11:45,B2D,CDB,0
11:45,B2D,BEB,0
11:45,B2D,OB,0
11:45,B2D,TOT,0
11:45,B2D,PCU,0
11:45,C2A,PCL,0
11:45,C2A,MCL,0
11:45,C2A,CAR,24
11:45,C2A,TAXI,0
11:45,C2A,LGV,5
11:45,C2A,OGV1,1
11:45,C2A,OGV2,0
11:45,C2A,CDB,0
11:45,C2A,BEB,0
11:45,C2A,OB,0
11:45,C2A,TOT,30
11:45,C2A,PCU,30.5
11:45,C2B,PCL,0
11:45,C2B,MCL,0
11:45,C2B,CAR,56
11:45,C2B,TAXI,1
11:45,C2B,LGV,8
11:45,C2B,OGV1,2
11:45,C2B,OGV2,2
11:45,C2B,CDB,0
11:45,C2B,BEB,0
11:45,C2B,OB,0
11:45,C2B,TOT,69
11:45,C2B,PCU,72.6
11:45,C2D,PCL,0
11:45,C2D,MCL,0
11:45,C2D,CAR,4
11:45,C2D,TAXI,0
11:45,C2D,LGV,1
11:45,C2D,OGV1,0
11:45,C2D,OGV2,0
11:45,C2D,CDB,0
11:45,C2D,BEB,0
11:45,C2D,OB,0
11:45,C2D,TOT,5
11:45,C2D,PCU,5
11:45,D2A,PCL,0
11:45,D2A,MCL,0
11:45,D2A,CAR,59
11:45,D2A,TAXI,1
11:45,D2A,LGV,15
11:45,D2A,OGV1,2
11:45,D2A,OGV2,2
11:45,D2A,CDB,0
11:45,D2A,BEB,0
11:45,D2A,OB,0
11:45,D2A,TOT,79
11:45,D2A,PCU,82.6
11:45,D2B,PCL,0
11:45,D2B,MCL,0
11:45,D2B,CAR,0
11:45,D2B,TAXI,0
11:45,D2B,LGV,0
11:45,D2B,OGV1,0
11:45,D2B,OGV2,0
11:45,D2B,CDB,0
11:45,D2B,BEB,0
11:45,D2B,OB,0
11:45,D2B,TOT,0
11:45,D2B,PCU,0
11:45,D2C,PCL,0
11:45,D2C,MCL,0
11:45,D2C,CAR,6
11:45,D2C,TAXI,0
11:45,D2C,LGV,0
11:45,D2C,OGV1,1
11:45,D2C,OGV2,0
11:45,D2C,CDB,0
11:45,D2C,BEB,1
11:45,D2C,OB,0
11:45,D2C,TOT,8
11:45,D2C,PCU,9.5
12:00,A2B,PCL,0
12:00,A2B,MCL,0
12:00,A2B,CAR,0
12:00,A2B,TAXI,0
12:00,A2B,LGV,0
12:00,A2B,OGV1,0
12:00,A2B,OGV2,0
12:00,A2B,CDB,0
12:00,A2B,BEB,0
12:00,A2B,OB,0
12:00,A2B,TOT,0
12:00,A2B,PCU,0
12:00,A2C,PCL,0
12:00,A2C,MCL,0
12:00,A2C,CAR,0
12:00,A2C,TAXI,0
12:00,A2C,LGV,1
12:00,A2C,OGV1,0
12:00,A2C,OGV2,0
12:00,A2C,CDB,0
12:00,A2C,BEB,0
12:00,A2C,OB,0
12:00,A2C,TOT,1
12:00,A2C,PCU,1
12:00,A2D,PCL,0
12:00,A2D,MCL,0
12:00,A2D,CAR,8
12:00,A2D,TAXI,0
12:00,A2D,LGV,0
12:00,A2D,OGV1,0
12:00,A2D,OGV2,0
12:00,A2D,CDB,0
12:00,A2D,BEB,0
12:00,A2D,OB,0
12:00,A2D,TOT,8
12:00,A2D,PCU,8
12:00,B2A,PCL,0
12:00,B2A,MCL,0
12:00,B2A,CAR,5
12:00,B2A,TAXI,0
12:00,B2A,LGV,2
12:00,B2A,OGV1,0
12:00,B2A,OGV2,0
12:00,B2A,CDB,0
12:00,B2A,BEB,0
12:00,B2A,OB,0
12:00,B2A,TOT,7
12:00,B2A,PCU,7
12:00,B2C,PCL,0
12:00,B2C,MCL,0
12:00,B2C,CAR,0
12:00,B2C,TAXI,0
12:00,B2C,LGV,1
12:00,B2C,OGV1,0
12:00,B2C,OGV2,0
12:00,B2C,CDB,0
12:00,B2C,BEB,0
12:00,B2C,OB,0
12:00,B2C,TOT,1
